201306M077889,2339453
201306M077889,2339458
201306M078283,2493312
201306M078548,2339453
201306M078687,1600938
201306M078687,2339418
201306M079153,1600938
201306M079329,2339453
201306M079362,1600938
201306M079554,1600938
201306M080007,1600938
201306M081103,1600938
201306N076979,2503412
201306N076979,2503422
201306N077227,2063775
201306N077395,2063775
201306N077853,2503412
201306N077853,2503422
201306N077951,2063775
201306P076289,2519567
201306P077818,2497651
201306P077818,2497670
201306P077818,2497717
201306P077818,2497733
201306P077880,2497651
201306P077880,2497670
201306P077880,2497717
201306P077880,2497733
201306P078211,2497798
201306P078556,2497651
201306P078556,2497670
201306P078556,2497717
201306P078556,2497733
201306P079800,2497605
201306P079800,2497616
201306P079800,2497778
201306P079800,2497783
201306P080201,2497635
201306P080201,2497758
201306QA77158,2336348
201306X072903,2419204
201306X073194,2419204
201306X073985,1958945
201306X074564,1958945
201306X074698,1958945
201306X075096,1600938
201306X075760,2550443
201306X075778,2550443
201306X075978,2509415
201306X076725,1958945
201306X076742,1958945
201306X076789,2339284
201306X076906,2339279
201306X076957,2063881
201306X077113,2536012
201306X077255,2339458
201306X077256,2419204
201306X077256,2461770
201306X077256,2467571
201306X077790,2339283
201306X077790,2339279
201306X077796,2339278
201306X077886,2497538
201306X077886,2519375
201306X077896,2503272
201306X077907,2497635
201306X077907,2497645
201306X077907,2497751
201306X077907,2497758
201306X078339,2339309
201306X078495,2339453
201306X078495,2339458
201306X078775,2497538
201306X078997,2461770
201306X078997,2339283
201306X079002,2497635
201306X079002,2497645
201306X079002,2497751
201306X079002,2497758
201306X079032,2339283
201306X079061,2339453
201306X079061,2339458
201306X079077,2497651
201306X079077,2497670
201306X079077,2497717
201306X079077,2497733
201306X079115,2339279
201306X079162,2497538
201306X079213,2497538
201306X079236,2497605
201306X079236,2497616
201306X079236,2497778
201306X079236,2497783
201306X079238,2497538
201306X079240,2497778
201306X079760,2497635
201306X079760,2497645
201306X079760,2497751
201306X079760,2497758
201306X079831,2461770
201306X080413,2461770
201306X080718,2497645
201306X080718,2497751
201306X080718,2497798
201306XB78740,2497538
201306XB78740,2519375
201306XC70002,1600938
201306XC78892,2336281
201306XC78892,2337702
201306XC78892,2509415
201306XJ74920,2509415
201306XJ75558,2509415
201306XJ77447,2493312
201306XJ81294,2509415
2013070000000,2564904
2013070000000,2574703
2013070000000,2579247
2013070000000,2531246
2013070000000,2019562
2013070000000,2019562
2013070000000,2019562
2013070000000,2531246
2013070000000,1882902
2013070000000,1111894
2013070000000,2061844
2013070000000,2531246
2013100000000,2264056
2013100000000,2550939
2013100000000,2181583
2013100000000,2550939
2013100000000,2550939
2013100000000,2550939
2013100000000,2181583
2013100000000,2181583
2013100000000,2181583
2013100000000,2550939
2013100000000,2550939
2013100000000,2550939
2013100000000,2181583
2013100000000,2550939
2013100000000,2181583
2013100000000,2550939
2013100000000,2181583
2013100000000,2550939
2013100000000,2181583
2013100000000,2181583
2013100000000,2181583
201311NF19183,2477859
201311NF19563,2477859
201311NG19993,2303987
2013120000000,2528305
2013120000000,2528306
2013130000000,1479020
2013130000000,1824550
2013130000000,1824550
2013130000000,2442921
2013130000000,2442921
2013130000000,2442921
2013130000000,2288769
2013130000000,1269694
2013130000000,1751109
2013130000000,1751118
2013130000000,1479020
2013130000000,2299202
2013130000000,1751109
2013130000000,2288769
2013130000000,1751109
2013130000000,1751118
2013130000000,1824550
2013130000000,1824563
2013130000000,2288752
2013130000000,2299202
20131300A0361,2510736
20131300A0361,2510745
20131300A1178,2442921
20131300B1414,2335066
20131300B1414,2335069
20131300B1414,2335097
20131300B1414,2335154
20131300B1414,2335164
20131300D0943,2442950
20131300F0559,2335066
20131300F0559,2335074
20131300F0559,2335078
20131300F0559,2335086
20131300F0559,2335103
20131300F0559,2335229
20131300F0559,2335243
20131300F0559,2335270
20131300F1127,1824550
20131300G0289,2335078
20131300G0289,2335086
20131300G0289,2335110
20131300G0289,2335128
20131300G0289,2335161
20131300G0289,2335223
20131300G0289,2335229
20131300G0289,2335243
20131300G1050,2288752
20131300G1717,2288764
20131300H0878,2442921
20131300H1021,2254827
20131300H1021,2254831
20131300I0976,2442957
20131300I0976,2442970
20131300I1060,1824550
20131300I1063,2442921
20131300J1281,2288769
20131300J1683,2335066
20131300J1683,2335074
20131300J1683,2335078
20131300J1683,2335086
20131300J1683,2335103
20131300J1683,2335229
20131300J1683,2335243
20131300J1683,2335270
20131300K0375,1824550
20131300K0961,2335074
20131300K0961,2335078
20131300K0961,2335086
20131300K0961,2335103
20131300K0961,2335229
20131300K0961,2335243
20131300K0961,2335270
20131300K1079,2510736
20131300K1079,2510745
20131300L0053,2335056
20131300L0053,2335063
20131300L0357,2442970
20131300L0945,2288750
20131300L0945,2288764
20131300M0676,1824563
20131300M0676,2288752
20131300N0967,2288769
20131300N1196,1479020
20131300P0237,2288769
20131300P0679,1479020
20131300P0717,2335066
20131300P0717,2335074
20131300P0717,2335078
20131300P0717,2335086
20131300P0717,2335103
20131300P0717,2335229
20131300P0717,2335243
20131300P0717,2335270
20131300Q1109,2442921
20131300R0889,2335078
20131300R0889,2335086
20131300R0889,2335110
20131300R0889,2335128
20131300R0889,2335161
20131300R0889,2335223
20131300R0889,2335229
20131300R0889,2335243
20131300R1601,2442950
20131300S0586,2442921
20131300S1255,2288769
20131300T0004,2442921
20131300T0939,1824550
20131300T1729,1824550
20131300U0413,1479020
20131300U1531,2335066
20131300U1531,2335069
20131300U1531,2335074
20131300U1531,2335097
20131300U1531,2335103
20131300U1531,2335154
20131300U1531,2335164
20131300U1531,2335229
20131300U1531,2335243
20131300U1531,2335270
20131300V0699,2288769
2013130000000,2299202
2013130000000,2299202
2013130000000,1479020
2013130000000,2299202
2013130000000,1269694
2013130000000,1751109
2013130000000,1751118
2013130000000,2318783
2013130000000,1269694
2013130000000,1479020
2013130000000,1479020
2013130000000,1269694
2013130000000,1269694
2013130000000,2299202
2013130000000,1479020
2013130000000,2442921
2013130000000,2442921
2013130000000,2442921
2013130000000,2335063
2013130000000,2335063
2013130000000,2335110
2013130000000,1479020
2013130000000,2335063
2013130000000,2335164
2013130000000,2335063
2013130000000,2335164
2013130000000,2335110
2013130000000,2335164
2013130000000,2335110
2013130000000,2442921
2013130000000,1269694
2013130000000,1269694
2013130000000,2335110
2013130000000,2306968
2013130000000,2335243
2013130000000,1479020
2013130000000,2335110
2013130000000,2335161
2013130000000,2335243
2013130000000,2335110
2013130000000,2335161
2013130000000,1751118
2013130000000,2335066
2013130000000,2335097
2013130000000,2335243
2013130000000,1751109
2013130000000,2335243
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335164
2013130000000,2335066
2013130000000,2335069
2013130000000,2335097
2013130000000,2335164
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335097
2013130000000,2335164
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335243
2013130000000,2299708
2013130000000,1751109
2013130000000,1751118
2013130000000,2335128
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2288752
2013130000000,2288752
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335097
2013130000000,2335164
2013130000000,1824550
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335164
2013130000000,2306968
2013130000000,2335066
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335243
2013130000000,2335074
2013130000000,2335103
2013130000000,2335243
2013130000000,2335066
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335243
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335164
2013130000000,2335243
2013130000000,2335110
2013130000000,2335161
2013130000000,2335223
2013130000000,2442921
2013130000000,2442921
2013130000000,2335243
2013130000000,2335110
2013130000000,2335128
2013130000000,2335143
2013130000000,2335161
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335223
2013130000000,2335196
2013130000000,2335219
2013130000000,2288769
2013130000000,2442921
2013130000000,1269694
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335097
2013130000000,2335164
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335097
2013130000000,2335103
2013130000000,2335164
2013130000000,1269694
2013130000000,1269694
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335066
2013130000000,2335074
2013130000000,2335078
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2442970
2013130000000,1751109
2013130000000,1751118
2013130000000,2335078
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335229
2013130000000,2318783
2013130000000,2335229
2013130000000,2335243
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335229
2013130000000,2335243
2013130000000,2335066
2013130000000,2335074
2013130000000,2442921
2013130000000,2335066
2013130000000,2335097
2013130000000,1824563
2013130000000,2288752
2013130000000,2489152
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335164
2013130000000,2335128
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335223
2013130000000,1269694
2013130000000,2306968
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335097
2013130000000,2335164
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335103
2013130000000,2335110
2013130000000,2335161
2013130000000,2335229
2013130000000,2335243
2013130000000,1751109
2013130000000,2288752
2013130000000,2489152
2013130000000,2335078
2013130000000,2335086
2013130000000,2335078
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,1479020
2013130000000,1824563
2013130000000,2288752
2013130000000,2489152
2013130000000,1824563
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335164
2013130000000,2335066
2013130000000,2335097
2013130000000,1824550
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335097
2013130000000,2335164
2013130000000,2306968
2013130000000,1824550
2013130000000,2335078
2013130000000,2335086
2013130000000,2335103
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335229
2013130000000,2335243
2013130000000,2335229
2013130000000,2335243
2013130000000,2335078
2013130000000,2335086
2013130000000,2335103
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335229
2013130000000,2335243
2013130000000,2335056
2013130000000,2335063
2013130000000,2318783
2013130000000,1751118
2013130000000,2536997
2013130000000,2537011
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335164
2013130000000,2335270
2013130000000,2335066
2013130000000,2335097
2013130000000,1824563
2013130000000,2288752
2013130000000,1269694
2013130000000,2318783
2013130000000,1479020
2013130000000,2543917
2013130000000,2254827
2013130000000,2254831
2013130000000,2543919
2013130000000,2543921
2013130000000,2510746
2013130000000,2335229
2013130000000,2335243
2013130000000,2288769
2013130000000,2288769
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335143
2013130000000,2335161
2013130000000,2335216
2013130000000,2335223
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,1824550
2013130000000,2335056
2013130000000,2335063
2013130000000,2510736
2013130000000,2510745
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335164
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2510736
2013130000000,2510745
2013130000000,2306968
2013130000000,2335074
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2299202
2013130000000,1824563
2013130000000,2288752
2013130000000,2335078
2013130000000,2335086
2013130000000,2335229
2013130000000,2335243
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335097
2013130000000,2335154
2013130000000,2335164
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2247625
2013130000000,2335056
2013130000000,2335063
2013130000000,2335069
2013130000000,2335164
2013130000000,2335066
2013130000000,2335074
2013130000000,2335103
2013130000000,2335243
2013130000000,2335270
2013130000000,2335128
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335223
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335164
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2510736
2013130000000,2510745
2013130000000,2510746
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335164
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335066
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335229
2013130000000,2335243
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335143
2013130000000,2335161
2013130000000,2335216
2013130000000,2335223
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335229
2013130000000,2335243
2013130000000,2335110
2013130000000,2335128
2013130000000,2335143
2013130000000,2335161
2013130000000,2335216
2013130000000,2335223
2013130000000,2335066
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335270
2013130000000,2335078
2013130000000,2335086
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335056
2013130000000,2335063
2013130000000,2335078
2013130000000,2335086
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335164
2013130000000,2335270
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335164
2013130000000,2335270
2013130000000,1824563
2013130000000,2288752
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335229
2013130000000,2335056
2013130000000,2335063
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335164
2013130000000,2335270
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335086
2013130000000,2335097
2013130000000,2335154
2013130000000,2335164
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335164
2013130000000,2335066
2013130000000,2335097
2013130000000,2335154
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335229
2013130000000,2335243
2013130000000,2335066
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335110
2013130000000,2335128
2013130000000,2335143
2013130000000,2335161
2013130000000,2335216
2013130000000,2335223
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335164
2013130000000,2335270
2013130000000,2335128
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335223
2013130000000,2335074
2013130000000,2335270
2013130000000,2335056
2013130000000,2335063
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335143
2013130000000,2335161
2013130000000,2335216
2013130000000,2335223
2013130000000,2335056
2013130000000,2335063
2013130000000,2335069
2013130000000,2335164
2013130000000,2335066
2013130000000,2335069
2013130000000,2335074
2013130000000,2335097
2013130000000,2335154
2013130000000,2335164
2013130000000,2335078
2013130000000,2335086
2013130000000,2335097
2013130000000,2335103
2013130000000,2335110
2013130000000,2335154
2013130000000,2335161
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335066
2013130000000,2335069
2013130000000,2335097
2013130000000,2335154
2013130000000,2335164
2013130000000,2335066
2013130000000,2335097
2013130000000,2335110
2013130000000,2335154
2013130000000,2335143
2013130000000,2335196
2013130000000,2335216
2013130000000,2335219
2013130000000,2335066
2013130000000,2335074
2013130000000,2335097
2013130000000,2335103
2013130000000,2335154
2013130000000,2335270
2013130000000,2335078
2013130000000,2335086
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2442957
2013130000000,2442970
2013130000000,2335110
2013130000000,2335128
2013130000000,2335143
2013130000000,2335161
2013130000000,2335216
2013130000000,2335223
2013130000000,2335056
2013130000000,2335063
2013130000000,2335066
2013130000000,2335069
2013130000000,2335164
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
2013130000000,2335270
2013130000000,2335056
2013130000000,2335063
2013130000000,2335069
2013130000000,2335097
2013130000000,2335154
2013130000000,2335164
2013130000000,2335056
2013130000000,2335063
2013130000000,2335069
2013130000000,2335164
2013130000000,2335078
2013130000000,2335086
2013130000000,2335110
2013130000000,2335128
2013130000000,2335161
2013130000000,2335223
2013130000000,2335196
2013130000000,2335219
2013130000000,2335074
2013130000000,2335078
2013130000000,2335103
2013130000000,2335229
2013130000000,2335243
201314A091913,1374583
201314A096513,2578039
201314A099913,2578039
201314A111213,1374583
201314A133513,1374583
201314A138313,1374583
201314A141213,1374583
201314B056113,2225807
201314B056113,2225811
201314C043213,2510455
201314C043413,2289030
201314C043413,2289064
201314C049613,2289069
201314C055713,2510455
201314C055813,1145501
201314C059513,2289036
201314C061413,2510455
201314C062213,2510455
201314C062713,1685155
201314C063013,2289069
201314C065013,1685155
201314C068413,2289069
201314C074413,2510455
201314C075113,2289036
201314C077013,2289069
201314C077313,1892489
201314C077313,2289036
201314C080413,2289036
201314C083013,1352375
201314C083013,2391312
201314C084613,1892489
201314C086913,2510455
201314C092413,2289069
201314C093013,2510455
201314C093313,2510455
201314C099613,1685155
201314C099813,1145501
201314C113013,2289030
201314C113013,2289064
201314K092813,1145501
201314K092813,1685155
201314K125513,1145501
201314K125513,2289030
201314K125513,2289064
201314K131513,1145501
201314K131513,1685155
201314K131513,2289064
201314K138013,2289036
201314K139013,1685155
201314K151113,1685155
201314K156513,2289036
201314K158213,1145501
201314K158213,2289030
201314K158213,2289064
201314K158713,1145501
201314K158713,2289030
201314K158713,2289064
201314K165313,1145501
201314K165313,1685155
201314K168313,1145501
201314K168313,2289030
201314K168313,2289064
201314K170213,1145501
201314K170213,1685155
201314K170613,1892489
201314K184213,1145501
201314K186313,1145501
201314K198013,1145501
201314K198013,2289030
201314K198013,2289064
201314K202713,1145501
201314K202713,1685155
201314K207213,2289030
201314K207213,2289064
201314K207813,1145501
201314K207813,1685155
201314K215313,2289036
201314K216513,2289036
201314K217713,1145501
201314K220313,1352375
201314K220313,2391312
201314K221913,1145501
201314K221913,2289030
201314K221913,2289064
201314K225613,1145501
201314K233213,1145501
201314K233213,2289030
201314K233213,2289064
201314K233513,2289036
2013160B01821,2199850
2013160C00051,213110
2013160C01011,213110
2013160C02171,213110
2013160C05691,213110
2013160C05871,213110
2013160C06781,2574781
2013160D03271,2392343
2013160D03541,2392343
2013160D03541,2392350
2013160D03551,2392343
2013160D03551,2392350
2013160D03701,2392343
2013160D03701,2392350
2013160D03761,2392343
2013160D03761,2392350
2013160D03901,2392343
2013160D03901,2392350
2013160D03931,2392343
2013160D03931,2392350
2013160D03971,2392343
2013160D03971,2392350
2013160D04011,2392343
2013160D04011,2392350
2013160D04071,2392343
2013160D04071,2392350
2013160D04101,2392343
2013160D04101,2392350
2013160D04231,2392343
2013160D04231,2392350
2013160D04571,2392343
2013160D04571,2392350
2013160D04641,2392343
2013160D04641,2392350
2013160D04651,2392343
2013160D04651,2392350
2013160D04761,2392343
2013160D04761,2392350
2013160D04831,2392343
2013160D04831,2392350
2013160D04841,2392343
2013160D04841,2392350
2013160D04861,2392343
2013160D04861,2392350
2013160D05001,2392343
2013160D05001,2392350
2013160D05031,2392343
2013160D05031,2392350
2013160D05121,2392343
2013160D05121,2392350
2013160D05231,2392343
2013160D05231,2392350
2013160D05241,2392343
2013160D05241,2392350
2013160D05251,2392343
2013160D05251,2392350
2013160D05571,2392343
2013160D05571,2392350
2013160D05621,2392343
2013160D05621,2392350
2013160D05661,2392343
2013160D05661,2392350
2013160D05741,2392343
2013160D05741,2392350
2013160D06311,2392343
2013160D06311,2392350
2013160D06431,2392343
2013160D06431,2392350
2013160D06611,2392343
2013160D06611,2392350
2013160D08641,2392343
2013160D08641,2392350
2013170L21353,2323149
2013170L21763,2323149
2013170M10293,2268516
2013170M10293,2268535
2013170M10303,2268516
2013170M10303,2268535
2013170M10953,2268516
2013170M10953,2268535
2013170M11003,2268516
2013170M11003,2268535
2013170M11013,2268516
2013170M11013,2268535
2013170M11503,2268516
2013170M11503,2268535
2013170M11593,2268516
2013170M11593,2268535
2013170M11803,2268516
2013170M11803,2268535
2013170M11973,2268516
2013170M11973,2268535
2013170M12363,2268516
2013170M12363,2268535
2013170S10353,2268516
2013170S10353,2268535
2013170S10443,2268516
2013170S10443,2268535
2013170S10703,2268516
2013170S10703,2268535
2013170S11993,2268516
2013170S11993,2268535
2013170S12773,2268516
2013170S12773,2268535
2013170S21493,2268516
2013170S21493,2268535
201320J009163,2553250
201320K009133,2271299
201320K009163,2271299
201320K010083,2577846
201320K010193,2271299
201320K010513,2271299
201320K010953,2572474
201320K011413,2271299
201320K011903,2572474
201320L004273,2344102
201320L004873,2344102
201320L007463,2344102
201320L007553,2344102
201320M012253,2209258
201320M012443,2209255
201320M012443,2209272
201320M012443,2209258
201320M012473,2209255
201320M012473,2209272
201320M012473,2209258
201320M013463,2333617
201320M013553,2209255
201320M013553,2209272
201320M013553,2209258
201320M013583,2209255
201320M013823,2209258
201320M014013,2209258
201320M014903,2209272
201320M014903,2209258
201320M014953,2209258
201320M015993,2209272
201320M015993,2209258
201320M017673,2209272
201320M017673,2209258
201320M500363,2333617
201320M500553,2333617
201320N017553,1725154
201320N018823,1725154
201320N032973,1725154
201320N033213,1725154
201320N044163,2520459
201320N046033,2478718
201320N047393,2478718
201320N049683,1725154
201320N051943,1725154
201320N052783,1725154
201320N061863,1725154
201320T047113,2520459
201320W007813,1725154
201320W008143,1725154
201320W008373,1725154
201320W013303,1725154
201320W013663,1725154
201320W021753,1725154
201320W022533,1725154
201320W024823,1725154
201320W029033,1725154
201320W035893,1725154
201320W038903,1725154
201320W043223,1725154
201320W049333,1725154
201320W054253,1725154
201320W056343,1725154
201320W058923,1725154
201320W060133,1725154
201320W062733,1725154
