201301TX20650,2340235,M4
201301TX20662,2572315,M4
201301TX20667,2572315,M4
201301TX20672,2577825,M4
201301TX20680,2340235,M4
201301TX20713,2572315,M4
201301TX20714,2572315,M4
201301TX20728,2572315,M4
201301TX20730,2578105,A30
201301TX20736,2572315,M4
201301TX20751,2572315,M4
201301TX20755,2577825,M4
201301TX20760,2577825,M4
201301TX20764,2578105,A30
201301TX20779,2572315,M4
201301TX20789,2572315,M4
201301TX20802,2577825,M4
201301TX20808,2572315,M4
201301TX20814,2577825,M4
201301TX20816,2572315,M4
201301TX20823,2572315,M4
201301TX20827,2572315,M4
201301TX20830,2572315,M4
201301TX20834,2572315,M4
201301TX20835,2572315,M4
201301TX20839,2578105,A30
201301TX20887,2572315,M4
201301TX29101,2577825,M4
201301XD80036,2347304,M4
201301XD80176,2347304,M4
201301XD80193,2340235,M4
201301XD80231,2347304,M4
201301XD80243,2347304,M4
201301XD80502,2340235,M4
201301XD80503,2572315,M4
201301XD80629,2572315,M4
201301XD80824,2347304,M4
201301XD80918,2340235,M4
201301XD80933,2572315,M4
201301XD80991,2572315,M4
201301XD81015,2340235,M4
201301XH30040,2576462,M4
201301XH30048,2572315,M4
201301XH30058,2576462,M4
201301XH30073,2505114,M4
201301XH30078,2505114,M4
201301XH30083,2505114,M4
201301XH30095,2576462,M4
201301XH30096,2576462,M4
201301XH30109,2505114,M4
201301XH30113,2576462,M4
201301XH30117,2505114,M4
201301XH30131,2576462,M4
201301XH30133,2576462,M4
201301XH30138,2505114,M4
201301XH30142,2572315,M4
201301XH30152,2576462,M4
201301XH30158,2576462,M4
201301XH30192,2576462,M4
201301XH30194,2578129,M4
201301XH30201,2578129,M4
201301XH30208,2576462,M4
201301XH30209,2572315,M4
201301XH30213,2576462,M4
201301XH30214,2505114,M4
201301XH30230,2578129,M4
201301XH30252,2576462,M4
201301XH30258,2578129,M4
201301XH30262,2577919,M4
201301XH30274,2572315,M4
201301XH30278,2554420,M25
201301XH30296,2576462,M4
201301XH30298,2576462,M4
201301XH30339,2505114,M4
201301XH30341,2576462,M4
201301XH30357,2576462,M4
201301XH30364,2572315,M4
201301XH30367,2493219,A40
201301XH30379,2578104,M4
201301XH30385,2493219,A40
201301XH30397,2576462,M4
201301XH30404,2505114,M4
201301XH30408,2505114,M4
201301XH30414,2578129,M4
201301XH30429,2578129,M4
201301XH30431,2505114,M4
201301XH30438,2577919,M4
201301XH30442,2577919,M4
201301XH30444,2576462,M4
201301XH30445,2576462,M4
201301XH30448,2576462,M4
201301XH30463,2576462,M4
201301XH30464,2505114,M4
201301XH30465,2505114,M4
201301XH30473,2577919,M4
201301XH30475,2576462,M4
201301XH30490,2576462,M4
201301XH30493,2578129,M4
201301XH30494,2578131,M4
201301XH30508,2572315,M4
201301XH30509,2505114,M4
201301XH30519,2576462,M4
201301XH30526,2576462,M4
201301XH30549,2505114,M4
201301XH30553,2505114,M4
201301XH30557,2505114,M4
201301XH30565,2572315,M4
201301XH30570,2576462,M4
201301XH30590,2572315,M4
201301XH30599,2578129,M4
201301XH30608,2572315,M4
201301XH30609,2505114,M4
201301XH30615,2578129,M4
201301XH30620,2578129,M4
201301XH30623,2505114,M4
201301XH30625,2578129,M4
201301XH30632,2576462,M4
201301XH39025,2505114,M4
201301XH39055,2505114,M4
201301XH39056,2572315,M4
201301YE80003,2573364,M25
201301YE80022,2573364,M25
201301YE80033,2573364,M25
201301YE80050,2579380,M25
201301YE80068,2579380,M25
201301YE80117,2573364,M25
201301YE80148,2579380,M25
201301YE80183,2579380,M25
201301YE80184,2579380,M25
201301YE80188,2573342,M25
201301YE80217,2549678,M25
201301YE80220,2549678,M25
201301YE80228,2573342,M25
201301YE80229,2573364,M25
201301YE80234,2579380,M25
201301YE80236,2579380,M25
201301YE80243,2579380,M25
201301YE80254,2579413,M25
201301YE80269,2573364,M25
201301YE80270,2573364,M25
201301YE80275,2573364,M25
201301YE80291,2579413,M25
201301YE80295,2579380,M25
201301YE80302,2573447,M25
201301YE80351,2579380,M25
201301YE80367,2573342,M25
201301YE80376,2573364,M25
201301YE80379,2579516,M25
201301YE80383,2573364,M25
201301YE80412,2573364,M25
201301YE80420,2573364,M25
201301YE80430,2573364,M25
201301YE80449,2573364,M25
201301YE80465,2579380,M25
201301YE80469,2576271,M25
201301YE80480,2579380,M25
201301YE80486,2579413,M25
201301YE80491,2573342,M25
201301YE80493,2579380,M25
201301YE80517,2573342,M25
201301YE80534,2573364,M25
201301YE80541,2573342,M25
201301YE80578,2579380,M25
201301YE80621,2573364,M25
201301YE80623,2579380,M25
201301YE80636,2579380,M25
201301YE80656,2579380,M25
201301YE80660,2579380,M25
201301YE80672,2579413,M25
201301YE80677,2573364,M25
201301YE80697,2579380,M25
201301YE80699,2579380,M25
201301YE80703,2573364,M25
201301YE80704,2579380,M25
201301YE80709,2573364,M25
201301YE80725,2573364,M25
201301YE80727,2579380,M25
201301YE80755,2579380,M25
201301YE80762,2573364,M25
201301YE80768,2579380,M25
201301YE80771,2579380,M25
201301YE80778,2573364,M25
201301YE80783,2579380,M25
201301YE80793,2579380,M25
201301YE80811,2573364,M25
201301YE80841,2579380,M25
201301YE89006,2549678,M25
201301YE89045,2579380,M25
2.01303E+12,2550946,A66
2.01303E+12,2241870,A66
2.01303E+12,2430369,A66
2.01303E+12,2576389,A66
2.01303E+12,2579497,M6
2.01303E+12,2429283,A595
2.01303E+12,2429283,A595
2.01303E+12,2241870,A66
2.01303E+12,2576575,M6
2.01303E+12,2429283,A595
2.01303E+12,2429283,A595
2.01303E+12,2241870,A66
2.01303E+12,2429283,A595
2.01303E+12,2579478,A590
2.01303E+12,2570091,M6
2.01303E+12,2550946,A66
2.01303E+12,2429283,A595
2.01303E+12,2580625,A66
2.01303E+12,2429283,A595
2.01303E+12,2382620,M6
2.01303E+12,2580476,A595
2.01303E+12,2241870,A66
2.01303E+12,2429283,A595
2.01303E+12,2241870,A66
2.01303E+12,2429283,A595
2.01303E+12,2550792,A66
2.01303E+12,2576389,A66
2.01303E+12,2576831,A66
2.01303E+12,2550792,A66
2.01303E+12,2429172,A590
2.01303E+12,2579506,M6
2.01303E+12,2430345,A66
2.01303E+12,2579478,A590
2.01303E+12,2562917,A66
2.01303E+12,2580625,A66
2.01303E+12,2430369,A66
2.01303E+12,2429283,A595
2.01303E+12,2429283,A595
2.01303E+12,2550792,A66
2.01303E+12,2358178,A66
2.01303E+12,2579875,A590
2.01303E+12,2429205,A590
2.01303E+12,2241870,A66
2.01303E+12,2429283,A595
2.01303E+12,2579497,M6
2.01303E+12,2550030,A69
2.01303E+12,2241870,A66
2.01303E+12,2580625,A66
2.01303E+12,2580625,A66
2.01303E+12,2351195,M6
2.01303E+12,2500653,A590
2.01303E+12,2429283,A595
2.01303E+12,2562917,A66
2.01303E+12,2241870,A66
2.01303E+12,2579497,M6
2.01303E+12,2500653,A590
2.01303E+12,2429283,A595
2.01303E+12,2579875,A590
2.01303E+12,2429205,A590
2.01303E+12,2550792,A66
2.01303E+12,2241870,A66
2.01303E+12,2429283,A595
2.01303E+12,2579497,M6
2.01303E+12,2579497,M6
2.01303E+12,2430369,A66
2.01303E+12,2429283,A595
2.01303E+12,2241870,A66
2.01303E+12,2550792,A66
2.01303E+12,2429283,A595
2.01303E+12,2429283,A595
2.01303E+12,2382620,M6
2.01303E+12,2562917,A66
2.01303E+12,2579497,M6
2.01303E+12,2577667,A595
2.01303E+12,2579497,M6
2.01303E+12,2576665,A590
2.01303E+12,2579875,A590
2.01303E+12,2430369,A66
2.01303E+12,2241870,A66
2.01303E+12,2241870,A66
2.01303E+12,2358178,A66
2.01303E+12,2429205,A590
2.01303E+12,2241870,A66
2.01303E+12,2579497,M6
2.01303E+12,2579506,M6
2.01303E+12,2241870,A66
2.01303E+12,2429205,A590
2.01303E+12,2429205,A590
2.01303E+12,2429283,A595
2.01303E+12,2579497,M6
2.01303E+12,2570091,M6
2.01303E+12,2579497,M6
2.01303E+12,2430369,A66
2.01303E+12,2429205,A590
2.01303E+12,2241870,A66
2.01303E+12,2430347,A66
2.01303E+12,2429283,A595
2.01303E+12,2430369,A66
2.01303E+12,2241870,A66
2.01303E+12,2576831,A66
2.01303E+12,2241870,A66
2.01303E+12,2429283,A595
2.01303E+12,2576389,A66
2.01303E+12,2429205,A590
2.01303E+12,2579497,M6
2.01303E+12,2580625,A66
2.01303E+12,2550792,A66
2.01303E+12,2429205,A590
2.01303E+12,2241870,A66
2.01303E+12,2580625,A66
2.01303E+12,2550792,A66
2.01303E+12,2576704,M6
2.01303E+12,2429283,A595
2.01303E+12,2579497,M6
2.01303E+12,2241870,A66
201304AL13009,2428424,A585
201304AL13012,2428424,A585
201304AL13020,2428424,A585
201304AL13024,2558608,A585
201304AL13026,2428424,A585
201304AL13028,2558608,A585
201304AL13030,2428424,A585
201304AL13035,2576508,M55
201304AL13041,2576508,M55
201304AL13063,2575840,M55
201304AL13064,2428424,A585
201304AL13074,2428424,A585
201304AL13078,2428424,A585
201304AL13079,2575840,M55
201304AL13088,2428424,A585
201304AL13092,2428424,A585
201304AL13093,2558608,A585
201304AL13110,2558608,A585
201304AL13113,2558608,A585
201304AL13132,2575840,M55
201304AL13145,2428424,A585
201304AL13148,2558608,A585
201304AL13149,2428424,A585
201304AL13153,2576508,M55
201304AL13156,2558608,A585
201304BA13027,2543200,M6
201304BB13141,1594514,M6
201304BB13165,1594514,M6
201304BB13167,1594514,M6
201304BC13016,2428424,A585
201304BC13046,2428424,A585
201304BC13076,2428424,A585
201304BC13115,2428424,A585
201304BC13139,2428424,A585
201304BC13229,2428424,A585
201304CA13011,2493006,M61
201304CA13012,2493021,M61
201304CA13015,2493006,M61
201304CA13017,2493006,M61
201304CA13018,2493138,M61
201304CA13021,2493006,M61
201304CA13022,2493006,M61
201304CA13023,2061904,M65
201304CA13030,2493006,M61
201304CA13031,2493021,M61
201304CA13038,2339288,M61
201304CA13039,2257780,M6
201304CA13055,2339288,M61
201304CA13056,2493092,M61
201304CA13057,2493021,M61
201304CA13061,2257780,M6
201304CA13062,2493021,M61
201304CA13066,2493021,M61
201304CA13070,2493006,M61
201304CA13090,2493006,M61
201304CA13106,2493006,M61
201304CA13110,2493229,M61
201304CA13111,2578973,M61
201304CA13115,2486580,M61
201304CA13116,2493229,M61
201304CA13124,2061904,M65
201304CA13126,2061932,M6
201304CA13129,2061904,M65
201304CA13132,2061904,M65
201304CA13135,2061904,M65
201304CA13138,2061904,M65
201304CA13141,2493138,M61
201304CA13152,2493006,M61
201304CA13156,2486580,M61
201304CA13164,2493006,M61
201304CA13172,2493006,M61
201304CA13173,2493021,M61
201304CA13176,2493006,M61
201304CA13180,2486580,M61
201304CA13182,2257780,M6
201304CA13201,2578973,M61
201304CA13203,2578973,M61
201304CA13211,2493006,M61
201304CA13214,2493006,M61
201304CA13224,2061904,M65
201304CA13225,2061932,M6
201304CA13228,2493006,M61
201304CA13229,2486580,M61
201304CA13233,2486580,M61
201304CA13235,2578973,M61
201304CA13245,2493006,M61
201304CA13256,2493006,M61
201304CA13261,2493006,M61
201304CJ13007,2577801,M58
201304CJ13011,2578929,M58
201304CJ13021,2578047,M58
201304CJ13030,2503685,M58
201304CJ13060,2578929,M58
201304CJ13098,2503685,M58
201304CJ13102,2503685,M58
201304CJ13105,2578027,M58
201304CJ13109,2578929,M58
201304CJ13127,2503685,M58
201304CJ13154,2577801,M58
201304CJ13161,2577801,M58
201304CJ13165,2578027,M58
201304CJ13179,2577801,M58
201304CJ13181,2571823,M58
201304CJ13187,2577801,M58
201304CJ13222,2503685,M58
201304CJ13234,2503685,M58
201304CL13001,1804289,M6
201304CL13011,1804289,M6
201304CL13020,2061932,M6
201304CL13022,1804289,M6
201304CL13029,2061932,M6
201304CL13031,2061932,M6
201304CL13033,1804289,M6
201304CL13034,1804289,M6
201304CL13039,1804289,M6
201304CL13040,2257780,M6
201304CL13042,2061932,M6
201304CL13043,1804289,M6
201304CL13044,2061932,M6
201304CL13045,1804289,M6
201304CL13055,2257780,M6
201304CL13060,2061932,M6
201304CL13069,2061932,M6
201304CL13070,1804289,M6
201304CL13071,2061932,M6
201304CL13093,2257780,M6
201304CL13095,1804289,M6
201304CL13100,1804289,M6
201304CL13101,2063765,M6
201304CL13104,1804289,M6
201304CL13116,1804289,M6
201304CL13117,2061932,M6
201304CL13119,1804289,M6
201304CL13122,2257780,M6
201304CL13130,2486570,M65
201304CL13132,1804289,M6
201304CL13138,2061932,M6
201304CL13151,1804289,M6
201304CL13157,2486580,M61
201304CL13159,2061932,M6
201304CL13164,2061932,M6
201304CL13165,1804289,M6
201304CL13174,1804289,M6
201304CL13176,2257780,M6
201304CL13216,1804289,M6
201304CL13223,2061932,M6
201304CL13228,2061932,M6
201304CL13229,2061932,M6
201304CL13231,2061932,M6
201304CL13232,1804289,M6
201304CL13233,1804289,M6
201304CL13240,2061932,M6
201304CL13241,2061932,M6
201304CL13247,2063894,M61
201304CL13248,2061932,M6
201304CL13252,1804289,M6
201304CL13255,2257780,M6
201304CL13256,1804289,M6
201304CL13259,2061932,M6
201304CL13261,1804289,M6
201304CL13262,2257780,M6
201304CL13268,1804289,M6
201304DF13003,2501947,M55
201304DF13043,2501957,M55
201304DF13046,2501947,M55
201304DF13073,2501947,M55
201304DL13015,2501947,M55
201304DL13035,2501947,M55
201304DL13097,2501947,M55
201304EA13001,2458017,M65
201304EA13023,2061904,M65
201304EA13030,2457980,M65
201304EA13049,2063898,M65
201304EA13080,2457980,M65
201304EA13089,2063898,M65
201304EA13103,2458017,M65
201304EA13114,2063898,M65
201304EA13115,2457980,M65
201304EA13147,2063898,M65
201304EA13150,2457980,M65
201304EA13173,2457980,M65
201304EA13182,2063898,M65
201304EA13215,2457980,M65
201304EA13262,2457980,M65
201304EA13267,2457980,M65
201304EA13272,2457980,M65
201304EA13274,2457980,M65
201304EA13288,2457980,M65
201304EA13292,2063898,M65
201304EA13304,2063898,M65
201304EA13335,2457980,M65
201304EA13386,2063898,M65
201304EA13404,2063898,M65
201304EL13068,2061879,A56
201304EL13070,2061879,A56
201304EL13097,2061879,A56
201304EL13144,2457980,M65
201304FB13012,2266498,M65
201304FB13013,2541695,M65
201304FB13035,2061879,A56
201304FB13036,2541695,M65
201304FB13047,2266498,M65
201304FB13051,2266498,M65
201304FL13001,1885773,A56
201304FL13004,1885773,A56
201304FL13009,1885773,A56
201304FL13014,2503272,M66
201304FL13017,1885773,A56
201304FL13027,1885773,A56
201304FL13028,1885773,A56
201304FL13036,1885773,A56
201304FL13052,1885773,A56
201304FL13062,1885773,A56
201304FL13081,1885773,A56
201304FL13096,1885773,A56
201304FL13100,1885773,A56
201304TA13004,2061904,M65
201304TA13006,1804289,M6
201304TA13007,2257780,M6
201304TA13011,2575840,M55
201304TA13012,2257780,M6
201304TA13013,2257780,M6
201304TA13023,2061904,M65
201304TA13026,2486559,M61
201304TA13027,2257780,M6
201304TA13028,2063894,M61
201304TA13032,2486559,M61
201304TA13033,2486580,M61
201304TA13042,2257780,M6
201304TA13048,2575840,M55
201304TA13051,2486580,M61
201304TA13053,2501947,M55
201304TA13056,2257780,M6
201304TA13062,2543200,M6
201304TA13065,2257780,M6
201304TA13073,1804289,M6
201304TA13078,2486580,M61
201304TA13081,2486580,M61
201304TA13083,2061932,M6
201304TA13088,2063894,M61
201304TA13090,2575840,M55
201304TA13097,2339288,M61
201304TA13101,2543200,M6
201304TA13108,2061904,M65
201304TA13109,2063765,M6
201304TA13111,2457980,M65
201304TA13118,2486570,M65
201304TA13119,2575840,M55
201304TA13121,2339288,M61
201304TA13126,2458017,M65
201304TA13127,2493138,M61
201304TA13130,2257780,M6
201304TA13133,2063765,M6
201304TA13134,2457980,M65
201304TA13150,2543200,M6
201304TA13152,2486559,M61
201304TA13153,2061932,M6
201304TA13158,2063894,M61
201304TA13159,2486580,M61
201304TA13161,2501947,M55
201304TA13163,2543200,M6
201304TA13169,1594514,M6
201304TA13172,2063898,M65
201304TA13178,2458017,M65
201304TA13180,2486580,M61
201304TA13182,2503685,M58
201304TA13183,2576508,M55
201304TA13191,2543200,M6
201304TA13197,2501947,M55
201304TA13198,2486580,M61
201304TA13202,2063898,M65
201304TA13204,2063894,M61
201304TA13205,2486559,M61
201304TA13207,1594514,M6
201304TA13217,1594514,M6
201304TA13218,2543200,M6
201304TA13223,2575840,M55
201304TA13229,1804289,M6
201305AA01108,2569457,M53
201305AA01297,2569457,M53
201305AA01319,2063779,M53
201305AA01327,2569457,M53
201305AA01349,2569457,M53
201305AA01481,2569457,M53
201305AA01552,2569457,M53
201305AA01599,2569457,M53
201305AA02018,2569457,M53
201305AA02021,2569457,M53
201305AA02151,2569457,M53
201305AA02214,2063779,M53
201305AA02240,2569457,M53
201305AA02303,2569457,M53
201305AA03036,2569457,M53
201305AA03419,2063779,M53
201305AA03576,2063779,M53
201305AA03633,2063779,M53
201305AA03803,2569457,M53
201305AA03812,2569457,M53
201305AA03914,2063779,M53
201305AA04039,2569457,M53
201305AA04087,2569457,M53
201305AA04138,2569457,M53
201305AA04344,2569457,M53
201305AA04609,2569457,M53
201305AA04954,2063779,M53
201305BB01004,2555960,A5036
201305BB01094,2061976,M57
201305BB01112,2555960,A5036
201305BB01144,2061976,M57
201305BB01220,2576423,A5036
201305BB01288,2555960,A5036
201305BB01415,2576423,A5036
201305BB01721,2576423,A5036
201305BB01775,2555960,A5036
201305BB01846,2555960,A5036
201305BB01865,2576423,A5036
201305BB02016,2529411,A5036
201305BB02046,2576423,A5036
201305BB02085,2061976,M57
201305BB02574,2529411,A5036
201305BB02653,2555960,A5036
201305BB02667,2555960,A5036
201305BB02691,2576423,A5036
201305BB02838,2555960,A5036
201305BB02919,2576423,A5036
201305BB03044,2061976,M57
201305BB03075,2061976,M57
201305BB03093,2576423,A5036
201305BB03226,2569231,M58
201305BB03307,2061976,M57
201305BB03343,2576423,A5036
201305BB03385,2576423,A5036
201305BB03501,2061976,M57
201305BB03542,2576423,A5036
201305BB03553,2555960,A5036
201305BB03693,2576423,A5036
201305BB03705,2061976,M57
201305BB03886,2061976,M57
201305BB04031,2061976,M57
201305BB04160,2576423,A5036
201305BB04340,2569231,M58
201305BB04384,2529411,A5036
201305BB04395,2569231,M58
201305BB04779,2576423,A5036
201305BB04795,2061976,M57
201305BB04873,2555960,A5036
201305BB05051,2555960,A5036
201305BB05072,2061976,M57
201305BB05096,2061976,M57
201305BB05108,2555960,A5036
201305BB05288,2061976,M57
201305BB05365,2555960,A5036
201305BB05404,2555960,A5036
201305BB05422,2061976,M57
201305BB05464,2061976,M57
201305BB05481,2576423,A5036
201305BB05491,2555960,A5036
201305BB05608,2576423,A5036
201305BB05663,2061976,M57
201305BB05786,2555960,A5036
201305CC01058,2503525,M57
201305CC01089,2569195,M57
201305CC01104,2503507,M57
201305CC01105,2503507,M57
201305CC01168,2503507,M57
201305CC01263,2569195,M57
201305CC01281,2503507,M57
201305CC01318,2503507,M57
201305CC01396,2503544,M57
201305CC01497,2503532,M57
201305CC01551,2503507,M57
201305CC01615,2503598,M57
201305CC01674,2503532,M57
201305CC01689,2503507,M57
201305CC01723,2503507,M57
201305CC01755,2503525,M57
201305CC01786,2503525,M57
201305CC01893,2503525,M57
201305CC01999,2503525,M57
201305CC02226,2503544,M57
201305CC02329,2569195,M57
201305CC02359,2503525,M57
201305CC02405,2503598,M57
201305CC02429,2503598,M57
201305CC02431,2569195,M57
201305CC02435,2503507,M57
201305CC02471,2503525,M57
201305CC02524,2503507,M57
201305CC02679,2503507,M57
201305CC02698,2503532,M57
201305CC02739,2503525,M57
201305CC02802,2503507,M57
201305CC02877,2503507,M57
201305CC02961,2503525,M57
201305CC02981,2569195,M57
201305CC03001,2503582,M57
201305CC03006,2503598,M57
201305CC03124,2502110,M57
201305CC03208,2503532,M57
201305CC03228,2503598,M57
201305CC03235,2502110,M57
201305CC03265,2503598,M57
201305CC03302,2503525,M57
201305CC03341,2503507,M57
201305CC03346,2503525,M57
201305CC03424,2503544,M57
201305CC03426,2503525,M57
201305CC03494,2503544,M57
201305CC03523,2503532,M57
201305CC03897,2503532,M57
201305CC04267,2580257,M57
201305CC04445,2569195,M57
201305CC04451,2503598,M57
201305CC04511,2569195,M57
201305CC04679,2569195,M57
201305CC04921,2569195,M57
201305CC04938,2569195,M57
201305CC04970,2503507,M57
201305CC04972,2503525,M57
201305CC05082,2569195,M57
201305CC05085,2569195,M57
201305CC05124,2503525,M57
201305CC05156,2503525,M57
201305CC05197,2503507,M57
201305CC05200,2502110,M57
201305CC05335,2503598,M57
201305CC05484,2503507,M57
201305CC05530,2503532,M57
201305CC05563,2569195,M57
201305CC05589,2503507,M57
201305CC05591,2503507,M57
201305CC05613,2503525,M57
201305CC05633,2503532,M57
201305CC05648,2503525,M57
201305CC05657,2502110,M57
201305CC05670,2503544,M57
201305CC05773,2503598,M57
201305CC05821,2503525,M57
201305CC05847,2503525,M57
201305DD01241,2531350,M6
201305DD01306,2559287,M6
201305DD01647,2063764,M6
201305DD02113,2531350,M6
201305DD02259,2559287,M6
201305DD02327,2063764,M6
201305DD02381,2559287,M6
201305DD02586,2559287,M6
201305DD02817,2559287,M6
201305DD02914,2063764,M6
201305DD02954,2559287,M6
201305DD03173,2063764,M6
201305DD03529,2531350,M6
201305DD03538,2531350,M6
201305DD03708,2559287,M6
201305DD03712,2063764,M6
201305DD03822,2559287,M6
201305DD03969,2559287,M6
201305DD04027,2559287,M6
201305DD04137,2531350,M6
201305DD04274,2063764,M6
201305DD04293,2559287,M6
201305DD04422,2559287,M6
201305DD04470,2559287,M6
201305DD04483,2559287,M6
201305DD04547,2559287,M6
201305DD04550,2559287,M6
201305DD04602,2531350,M6
201305DD04832,2559287,M6
201305DD04879,2559287,M6
201305DD04941,2559287,M6
201305DD05000,2531350,M6
201305DD05118,2063764,M6
201305DD05154,2531350,M6
201305DD05175,2063764,M6
201305DD05385,2531350,M6
201305DD05467,2559287,M6
201305DD05537,2559287,M6
201305DD05707,2559287,M6
201305EE01374,2503507,M57
201305EE01887,2503507,M57
201305EE02186,2503507,M57
201305EE03449,2503507,M57
201305EE03933,2503507,M57
201305EE04824,2503507,M57
201305EE05674,2503507,M57
201306A069983,2577800,M60
201306A070458,2336348,M60
201306A071467,2336348,M60
201306A072791,2336348,M60
201306A077222,2577800,M60
201306A077772,2336348,M60
201306A080014,2336348,M60
201306A080066,2336348,M60
201306E069895,2493294,M56
201306E070051,2336317,M60
201306E070173,2336281,M56
201306E070290,2493294,M56
201306E070467,2493294,M56
201306E070725,630846,M56
201306E070792,2493300,M56
201306E071442,2339404,M60
201306E071495,2336281,M56
201306E071551,2339404,M60
201306E071584,2339404,M60
201306E072046,2493294,M56
201306E072166,2493294,M56
201306E072430,2339309,M60
201306E072446,2339404,M60
201306E072509,2339404,M60
201306E072688,2336281,M56
201306E072883,2493312,M56
201306E072907,2339350,M60
201306E073066,2339404,M60
201306E073183,2339404,M60
201306E073905,2337702,M56
201306E074087,2493300,M56
201306E074165,2493294,M56
201306E074174,2493294,M56
201306E074183,2493312,M56
201306E074199,2336281,M56
201306E074222,2493300,M56
201306E074309,2493294,M56
201306E074331,2493294,M56
201306E074575,2337702,M56
201306E074760,2336281,M56
201306E074855,2336281,M56
201306E074864,2493294,M56
201306E074933,2339404,M60
201306E074976,2336281,M56
201306E075117,2336281,M56
201306E075399,2493294,M56
201306E075638,2336317,M60
201306E075739,2336317,M60
201306E076012,2493294,M56
201306E076228,2336317,M60
201306E076499,2493294,M56
201306E076524,2493294,M56
201306E076655,2339404,M60
