"201304FB13040","381307","433001","-2.28525","53.79298","4","3","2","1","41521","4","0.3152777777777778","72","E10000017","3","671","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01024902"
"201304FL13075","378586","423030","-2.325861","53.703254","4","3","2","2","41546","1","0.8263888888888888","82","E10000017","4","6232","6","30","3","4","4","6214","0","0","4","1","1","0","0","1","1","E01025363"
"201304TA13008","349809","465396","-2.7687","54.082027","4","3","1","1","41299","6","0.8027777777777777","76","E10000017","1","6","3","70","0","-1","-1","0","0","0","6","3","4","0","0","2","1","E01025108"
"201304TA13117","349592","464904","-2.771935","54.077584","4","3","2","1","41477","2","0.6041666666666666","76","E10000017","1","6","3","70","0","-1","-1","0","0","0","1","1","1","0","2","2","1","E01025108"
"201304TA13133","356906","425214","-2.654556","53.72154","4","2","2","1","41521","4","0.3125","83","E10000017","1","6","3","70","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01025401"
"201304TA13134","370180","424880","-2.45337","53.719468","4","3","3","3","41528","4","0.3368055555555556","70","E06000008","1","65","3","70","5","4","1","65","0","0","1","1","1","0","0","2","1","E01012592"
"201304TA13136","356502","424634","-2.660597","53.716294","4","3","2","2","41524","7","0.4159722222222222","83","E10000017","1","6","1","70","1","4","1","65","0","0","1","1","1","0","0","2","1","E01025417"
"201304TA13147","358707","419618","-2.626517","53.67139","4","2","1","1","41548","3","0.3055555555555555","73","E10000017","1","61","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01024932"
"201305AA04239","336132","378929","-2.959891","53.30343","5","2","2","2","41526","2","0.4513888888888889","95","E08000015","3","41","1","40","1","4","1","53","0","0","1","1","1","0","0","2","1","E01007168"
"201305BB04340","337200","400406","-2.948148","53.496583","5","3","1","1","41529","5","0.3333333333333333","93","E08000014","1","58","3","70","0","-1","-1","0","0","0","1","2","2","0","0","2","1","E01007038"
"201305BB04384","336936","398912","-2.951826","53.483124","5","2","2","3","41536","5","0.6041666666666666","93","E08000014","3","59","3","40","6","2","6","0","0","5","1","1","1","0","0","1","1","E01007041"
"201305BB04395","336468","399568","-2.959011","53.488963","5","3","2","2","41540","2","0.7055555555555556","93","E08000014","3","5207","6","30","9","4","6","0","0","0","1","1","1","0","0","1","1","E01007084"
"201305CC04151","343585","392279","-2.850449","53.424265","5","2","1","1","41522","5","0.7430555555555555","90","E08000011","6","0","6","30","6","4","3","526","0","4","1","1","1","0","0","2","1","E01006470"
"201305CC04251","344257","392335","-2.840347","53.424839","5","3","2","1","41528","4","0.4756944444444444","90","E08000011","6","0","6","30","3","3","6","0","0","0","1","2","2","0","0","1","1","E01006444"
"201305CC04267","345744","392674","-2.818031","53.428042","5","3","1","1","41525","1","0.6666666666666666","90","E08000011","3","57","3","40","0","-1","-1","0","0","0","1","5","2","0","0","1","1","E01006464"
"201305CC04291","341023","398019","-2.890077","53.475573","5","3","2","1","41533","2","0.6013888888888889","90","E08000011","6","0","6","30","0","-1","-1","0","0","0","1","4","1","0","0","1","1","E01006415"
"201305CC04330","340190","397789","-2.902582","53.473411","5","3","2","1","41533","2","0.65625","90","E08000011","3","506","1","30","1","4","1","57","0","0","1","1","1","0","0","2","1","E01006509"
"201305CC04339","342274","395960","-2.870852","53.457206","5","2","2","3","41535","4","0.4166666666666667","90","E08000011","1","57","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01006439"
"201305CC04546","343286","393608","-2.855188","53.436177","5","3","3","1","41551","6","0.8298611111111112","90","E08000011","1","57","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01006413"
"201305CC04651","340991","396755","-2.890321","53.464209","5","3","1","1","41556","4","0.5902777777777778","90","E08000011","3","580","7","30","0","-1","-1","0","0","0","1","5","2","0","0","2","1","E01006415"
"201305CC04682","343508","392462","-2.851641","53.425901","5","2","2","2","41557","5","0.4458333333333333","90","E08000011","3","526","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01006442"
"201305DD04092","357948","397358","-2.635001","53.471259","5","3","2","1","41515","5","0.7430555555555555","92","E08000013","3","580","3","40","1","2","3","49","0","0","1","1","1","0","0","2","1","E01006836"
"201305DD04293","357859","397837","-2.636406","53.475557","5","3","2","1","41528","4","0.7291666666666666","92","E08000013","6","0","6","40","3","4","3","599","0","0","1","2","2","0","0","2","2","E01006836"
"201306E070055","381090","390850","-2.285974","53.414105","6","2","1","1","41305","5","0.6701388888888888","102","E08000003","4","5166","6","30","3","4","6","0","0","4","1","9","1","0","0","1","2","E01005266"
"201306E073905","383700","387910","-2.246554","53.387766","6","2","1","1","41428","2","0.6805555555555555","102","E08000003","5","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01005289"
"201306E074575","383260","389430","-2.25325","53.401415","6","3","2","1","41416","4","0.6145833333333334","102","E08000003","4","5168","6","30","3","4","4","5166","0","0","1","1","1","0","0","1","1","E01005263"
"201306E074855","382730","388650","-2.261179","53.394386","6","3","2","1","41436","3","0.375","102","E08000003","6","0","6","20","3","4","6","0","0","8","1","2","2","0","0","1","1","E01005086"
"201306E074864","381900","387720","-2.273607","53.385999","6","2","2","1","41460","6","0.8159722222222222","102","E08000003","6","0","6","20","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01005088"
"201306E074976","382940","388920","-2.258036","53.39682","6","3","2","1","41452","5","0.6319444444444444","102","E08000003","3","560","1","30","1","2","3","560","0","0","1","2","2","0","0","1","2","E01005295"
"201306E075117","381230","388430","-2.283722","53.392357","6","2","1","1","41467","6","0.4270833333333333","102","E08000003","5","0","6","30","0","-1","-1","0","0","0","1","1","1","4","0","1","1","E01005072"
"201306E075739","385180","389550","-2.224378","53.402551","6","3","2","4","41489","7","0.5590277777777778","102","E08000003","3","34","3","40","9","4","6","0","0","0","1","1","1","0","0","1","1","E01005171"
"201306E076228","385280","389800","-2.222886","53.404801","6","2","3","1","41507","4","0.873611111111111","102","E08000003","3","34","3","40","6","4","6","0","0","0","4","1","1","0","0","1","1","E01005171"
"201306E076499","381350","387920","-2.281888","53.387778","6","3","1","1","41466","5","0.3645833333333333","102","E08000003","6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01005074"
"201306E076524","381210","387770","-2.283984","53.386424","6","3","2","1","41463","2","0.9319444444444445","102","E08000003","5","0","6","30","8","4","6","0","0","0","4","1","1","0","0","1","1","E01005070"
"201306E076747","382280","387950","-2.267906","53.388079","6","3","2","1","41485","3","0.5833333333333334","102","E08000003","6","0","6","20","3","4","6","0","0","0","1","1","1","0","0","1","1","E01005088"
"201306E077494","381670","389350","-2.27716","53.400643","6","3","2","1","41534","3","0.3993055555555556","102","E08000003","3","560","6","30","3","4","5","0","0","0","1","2","2","0","0","1","1","E01005112"
"201306E078129","382340","390030","-2.267121","53.406778","6","3","2","1","41534","3","0.8854166666666666","102","E08000003","4","5167","3","30","6","2","3","5103","0","0","4","5","2","0","0","1","1","E01005269"
